Year,WheatType,State,Acre1000,YieldBu,Prod1000Bu,StemPer,LeafPer,StripePer
2000,Winter,Kentucky,420,57,23940,0,0,0
2000,Winter,Louisiana,185,53,9805,0,0.5,0.5
2000,Winter,Michigan,500,72,36000,0,0,0
2000,Winter,Minnesota,19,46,874,0,1,0
2000,Spring,Minnesota,1950,49,95550,0,1.5,0
2000,Durum,Minnesota,2,51,102,0,0,0
2000,Winter,Mississippi,235,55,12925,0,1,0
2000,Winter,Missouri,950,52,49400,0,2,0
2000,Winter,Montana,1350,33,44550,0,0,0
2000,Spring,Montana,3100,25,77500,0,0,0
2000,Durum,Montana,470,28,13160,0,0,0
2000,Winter,Nebraska,1650,36,59400,0,1,0
2000,Winter,New Mexico,175,24,4200,0,0,0
2000,Winter,New York,140,53,7420,0,0,0
2000,Winter,North Carolina,550,50,27500,0,1.5,0
2000,Winter,North Dakota,113,45,5085,0,0,0
2000,Spring,North Dakota,6500,37,240500,0,2,0
2000,Durum,North Dakota,3000,28,84000,0,0,0
2000,Winter,Ohio,1110,72,79920,0,1.5,0
2000,Winter,Oklahoma,4200,34,142800,0,2,1
2000,Winter,Oregon,730,62,45260,0,0,0
2000,Spring,Oregon,125,46,5750,0,0.75,1.5
2000,Winter,Pennsylvania,195,53,10335,0,0,0
2000,Winter,South Carolina,185,49,9065,0,1,0
2000,Winter,South Dakota,1280,42,53760,0,4,0
2000,Spring,South Dakota,1580,38,60040,0,3,0
2000,Durum,South Dakota,18,26,468,0,0,0
2000,Winter,Tennessee,380,55,20900,0,0.1,0
2000,Winter,Texas,2200,30,66000,0,1,0.5
2000,Spring,Utah,21,50,1050,0,0,0
2000,Winter,Virginia,205,63,12915,0,0,0
2000,Winter,Washington,1800,73,131400,0,0.1,1
2000,Spring,Washington,620,54,33480,0,0.1,1
2000,Winter,West Virginia,9,61,549,0,0,0
2000,Winter,Wisconsin,135,62,8370,0,1,0
2000,Spring,Wisconsin,8,45,360,0,1,0
2000,Winter,Wyoming,170,24,4080,0,0,0
2000,Spring,Wyoming,8,29,232,0,0,0
2001,Winter,Alabama,70,48,3360,0,0,0
2001,Durum,Arizona,87,91,7917,0,0,0
2001,Winter,Arkansas,970,52,50440,0,0,0
2001,Winter,California,380,70,26600,0,3,2
2001,Durum,California,81,105,8505,0,0,0
2001,Winter,Colorado,2000,33,66000,0,0,8
2001,Spring,Colorado,44,72,3168,0,0,0
2001,Winter,Florida,9,41,369,0,0,0
2001,Winter,Georgia,200,53,10600,0,0,0
2001,Winter,Idaho,710,73,51830,0,0,0
2001,Spring,Idaho,490,68,33320,0,0,0
2001,Winter,Illinois,720,61,43920,0,0,0
2001,Winter,Indiana,380,66,25080,0,0,0
2001,Winter,Iowa,18,54,972,0,0,0
2001,Winter,Kansas,8200,40,328000,0,0.4,7.3
2001,Winter,Kentucky,360,66,23760,0,1,0
2001,Winter,Louisiana,160,50,8000,0,0.5,0.5
2001,Winter,Michigan,560,64,35840,0,0,0
2001,Winter,Minnesota,13,29,377,0,0,0
2001,Spring,Minnesota,1800,44,79200,0,1,0
2001,Durum,Minnesota,2,39,78,0,0,0
2001,Winter,Mississippi,225,52,11700,0,1,0
2001,Winter,Missouri,760,54,41040,0,1,0
2001,Winter,Montana,870,22,19140,0,0,0
2001,Spring,Montana,2850,23,65550,0,0,0
2001,Durum,Montana,495,24,11880,0,0,0
2001,Winter,Nebraska,1600,37,59200,0,0,0.5
2001,Winter,New Mexico,240,34,8160,0,0,0
2001,Winter,New York,120,53,6360,0,0,0
2001,Winter,North Carolina,470,39,18330,0,0,0
2001,Winter,North Dakota,80,40,3200,0,0,0
2001,Spring,North Dakota,6900,34,234600,0,2,0
2001,Durum,North Dakota,2100,26,54600,0,0,0
2001,Winter,Ohio,900,67,60300,0,0.1,0
2001,Winter,Oklahoma,3700,33,122100,0,0,3
2001,Winter,Oregon,700,40,28000,0,0.1,0
2001,Spring,Oregon,175,30,5250,0,0.1,0.2
2001,Winter,Pennsylvania,160,52,8320,0,0,0
2001,Winter,South Carolina,210,43,9030,0,0,0
2001,Winter,South Dakota,370,32,11840,0,2,1
2001,Spring,South Dakota,1650,39,64350,0,3,0
2001,Durum,South Dakota,24,24,576,0,0,0
2001,Winter,Tennessee,340,54,18360,0,0.5,0
2001,Winter,Texas,3200,34,108800,0,0,1.5
2001,Spring,Utah,16,49,784,0,0,0
2001,Winter,Virginia,170,60,10200,0,0,0
2001,Winter,Washington,1750,61,106750,0,0.2,1
2001,Spring,Washington,630,41,25830,0,0.2,2
2001,Winter,West Virginia,8,58,464,0,0,0
2001,Winter,Wisconsin,160,65,10400,0,0,0
2001,Spring,Wisconsin,7,44,308,0,0,0
2001,Winter,Wyoming,120,24,2880,0,0,0
2001,Spring,Wyoming,6,28,168,0,0,0
2002,Winter,Alabama,60,40,2400,0,2,0
2002,Durum,Arizona,89,95,8455,0,0,0
2002,Winter,Arkansas,840,46,38640,0,0,5
2002,Winter,California,300,75,22500,0,3,6
2002,Durum,California,90,100,9000,0,0,0
2002,Winter,Colorado,1650,22,36300,0,0,0
2002,Spring,Colorado,24,100,2400,0,0,0
2002,Winter,Delaware,58,70,4060,0,0,0
2002,Winter,Florida,7,43,301,0,0,0
2002,Winter,Georgia,200,41,8200,0,1,0
2002,Winter,Idaho,690,79,54510,0.1,0.2,0.5
2002,Spring,Idaho,510,65,33150,0,0.2,0.5
2002,Winter,Illinois,650,49,31850,0,0,0
2002,Winter,Indiana,330,53,17490,0,0,0
2002,Winter,Iowa,16,50,800,0,0,0
2002,Winter,Kansas,8100,33,267300,0,1,0
2002,Winter,Kentucky,340,53,18020,0,0,0
2002,Winter,Louisiana,220,40,8800,0,3.5,3
2002,Winter,Maryland,180,66,11880,0,0,0
2002,Winter,Michigan,490,67,32830,0,0,0
2002,Winter,Minnesota,30,30,900,0,0,0
2002,Spring,Minnesota,1800,34,61200,0,2,0
2002,Durum,Minnesota,4,35,140,0,0,0
2002,Winter,Mississippi,205,44,9020,0,2,0
2002,Winter,Missouri,760,45,34200,0,1,0.5
2002,Winter,Montana,750,28,21000,0,0,0
2002,Spring,Montana,3500,23,80500,0,0,0
2002,Durum,Montana,570,22,12540,0,0,0
2002,Winter,Nebraska,1520,32,48640,0,0,0
2002,Spring,Nevada,2,75,150,0,0,0
2002,Winter,New Jersey,32,58,1856,0,0,0
2002,Winter,New Mexico,170,22,3740,0,0,0
2002,Winter,New York,128,58,7424,0,0,0
2002,Winter,North Carolina,480,42,20160,0,0,0
2002,Winter,North Dakota,70,38,2660,0,0,0
2002,Spring,North Dakota,6000,28,168000,0,3,0
2002,Durum,North Dakota,2000,25,50000,0,0,0
2002,Winter,Ohio,810,62,50220,0,0,0
2002,Winter,Oklahoma,3500,28,98000,0,2,0
2002,Winter,Oregon,710,41,29110,0.1,0.2,0.5
2002,Spring,Oregon,140,35,4900,0,0.1,1
2002,Winter,Pennsylvania,185,54,9990,0,0,0
2002,Winter,South Carolina,190,37,7030,0,0,0
2002,Winter,South Dakota,625,29,18125,0,1,0
2002,Spring,South Dakota,1000,24,24000,0,2,0
2002,Durum,South Dakota,5,22,110,0,0,0
2002,Winter,Tennessee,300,46,13800,0,0,0
2002,Winter,Texas,2700,29,78300,0,2,1
2002,Winter,Utah,125,35,4375,0,0,0
2002,Spring,Utah,11,47,517,0,0,0
2002,Winter,Virginia,170,63,10710,0,0,0
2002,Winter,Washington,1750,59,103250,0.2,0.5,1
2002,Spring,Washington,615,43,26445,0.2,0.5,6
2002,Winter,West Virginia,7,48,336,0,0,0
2002,Winter,Wisconsin,170,62,10540,0,0,0
2002,Spring,Wisconsin,7,33,231,0,0,0
2002,Winter,Wyoming,120,19,2280,0,0,0
2002,Spring,Wyoming,4,24,96,0,0,0
2003,Winter,Alabama,75,42,3150,0,0.5,0.5
2003,Durum,Arizona,115,100,11500,0,0,0
2003,Winter,Arkansas,570,50,28500,0,0,3
2003,Winter,California,370,61,22570,0,2,25
2003,Durum,California,115,100,11500,0,1,10
2003,Winter,Colorado,2200,35,77000,0,0,1
2003,Spring,Colorado,29,40,1160,0,0,0
2003,Winter,Delaware,47,41,1927,0,0,0
2003,Winter,Florida,12,41,492,0,1,0
2003,Winter,Georgia,230,46,10580,0,1,0
2003,Winter,Idaho,720,80,57600,0,0,0.4
2003,Spring,Idaho,450,66,29700,0,0,0.7
2003,Winter,Illinois,810,65,52650,0,0,0
2003,Winter,Indiana,430,69,29670,0,0,0
2003,Winter,Iowa,19,61,1159,0,0,0
2003,Winter,Kansas,10000,48,480000,0,1.3,10.6
2003,Winter,Kentucky,330,62,20460,0,0,0
2003,Winter,Louisiana,140,41,5740,0,1,5
2003,Winter,Maryland,145,37,5365,0,0,0
2003,Winter,Michigan,660,68,44880,0,0,0
2003,Winter,Minnesota,23,42,966,0,1,0
2003,Spring,Minnesota,1800,58,104400,0,1,0
2003,Durum,Minnesota,2,58,116,0,0,0
2003,Winter,Mississippi,125,49,6125,0,1,3
2003,Winter,Missouri,870,61,53070,0,0,2.5
2003,Winter,Montana,1720,37,63640,0,1,0
2003,Spring,Montana,2700,22,59400,0,0,0
2003,Durum,Montana,630,23,14490,0,0,0
2003,Winter,Nebraska,1820,46,83720,0,1,10
2003,Spring,Nevada,4,75,300,0,0,0
2003,Winter,New Jersey,26,42,1092,0,0,0
2003,Winter,New Mexico,140,30,4200,0,0,0
2003,Winter,New York,120,53,6360,0,0,0
2003,Winter,North Carolina,410,36,14760,0,1,0
2003,Winter,North Dakota,120,49,5880,0,3,0
2003,Spring,North Dakota,6400,39.5,252800,0,1,0
2003,Durum,North Dakota,1980,29.5,58410,0,0,0
2003,Winter,Ohio,1000,68,68000,0,0.1,0
2003,Winter,Oklahoma,4600,39,179400,0,0,1
2003,Winter,Oregon,940,51,47940,0,0,0.1
2003,Spring,Oregon,140,40,5600,0,0.1,0.3
2003,Winter,Pennsylvania,165,43,7095,0,0,0
2003,Winter,South Carolina,185,39,7215,0,0,0
2003,Winter,South Dakota,1380,43,59340,0,2,2
2003,Spring,South Dakota,1340,42,56280,0,1,0
2003,Durum,South Dakota,27,23,621,0,0,0
2003,Winter,Tennessee,270,50,13500,0,0,0
2003,Winter,Texas,3450,28,96600,0,1,3
2003,Winter,Utah,125,41,5125,0,0,0
2003,Spring,Utah,10,46,460,0,0,0
2003,Winter,Virginia,160,46,7360,0,0,0
2003,Winter,Washington,1800,65,117000,0,0.1,1.5
2003,Spring,Washington,545,41,22345,0,0.1,3.5
2003,Winter,West Virginia,7,41,287,0,0,0
2003,Winter,Wisconsin,175,69,12075,0,0,0
2003,Spring,Wisconsin,5,45,225,0,0,0
2003,Winter,Wyoming,145,27,3915,0,0,0
2003,Spring,Wyoming,6,25,150,0,0,0
2004,Winter,Alabama,60,48,2880,0,1,0
2004,Durum,Arizona,100,97,9603,0,0,0
2004,Winter,Arkansas,620,53,32860,0,0,2
2004,Winter,California,320,85,27200,0,0,5
2004,Durum,California,120,90,9000,0,0,5
2004,Winter,Colorado,1700,27,45900,0,0,0
2004,Spring,Colorado,14,70,980,0,0,0
2004,Winter,Delaware,47,58,2726,0,0,0
2004,Winter,Florida,15,45,675,0,1,0
2004,Winter,Georgia,190,45,8550,0,1,0
2004,Winter,Idaho,700,90,63000,0,0,0
2004,Spring,Idaho,490,79,38710,0,0.2,0.5
2004,Winter,Illinois,900,59,53100,0,1,0
2004,Winter,Indiana,440,62,27280,0,1,0
2004,Winter,Iowa,24,55,1320,0,0,0
2004,Winter,Kansas,8500,37,314500,0,1.4,0.1
2004,Winter,Kentucky,380,54,20520,0,0,0
2004,Winter,Louisiana,165,50,8250,0,1.5,4.5
2004,Winter,Maryland,145,59,8555,0,0,0
2004,Winter,Michigan,640,64,40960,0,1,0
2004,Winter,Minnesota,25,40,1000,0,1,0
2004,Spring,Minnesota,1610,55,88550,0,10,0
2004,Durum,Minnesota,1,55,55,0,0,0
2004,Winter,Mississippi,135,53,7155,0,1,2
2004,Winter,Missouri,930,52,48360,0,1,0
2004,Winter,Montana,1630,41,66830,0,0,1
2004,Spring,Montana,2850,31,88350,0,0,0
2004,Durum,Montana,545,33,17985,0,0,0
2004,Winter,Nebraska,1650,37,61050,0,3,0
2004,Spring,Nevada,6,105,630,0,0,0
2004,Winter,New Jersey,24,47,1128,0,0,0
2004,Winter,New Mexico,300,26,7800,0,0,0
2004,Winter,New York,100,53,5300,0,0,0
2004,Winter,North Carolina,460,50,23000,0,0,0
2004,Winter,North Dakota,225,44,9900,0,1,0
2004,Spring,North Dakota,5950,41,243950,0,3,0
2004,Durum,North Dakota,1600,33,52800,0,0,0
2004,Winter,Ohio,890,62,55180,0,1,0
2004,Winter,Oklahoma,4700,35,164500,0,1.5,0.5
2004,Winter,Oregon,780,61,47580,0,0.2,3
2004,Spring,Oregon,175,48,8400,0,1,5
2004,Winter,Pennsylvania,135,49,6615,0,0,0
2004,Winter,South Carolina,180,44,7920,0,0.5,0
2004,Winter,South Dakota,1250,45,56250,0,1,0
2004,Spring,South Dakota,1530,47,71910,0,2,0
2004,Durum,South Dakota,18,25,450,0,0,0
2004,Winter,Tennessee,280,49,13720,0,0,0
2004,Winter,Texas,3500,31,108500,0,4.7,2.2
2004,Winter,Utah,120,43,5160,0,0,0
2004,Spring,Utah,12,58,696,0,0,0
2004,Winter,Virginia,180,55,9900,0,0.1,0
2004,Winter,Washington,1750,67,117250,0,0,1.5
2004,Spring,Washington,525,50,26250,0,0,3
2004,Winter,West Virginia,5,52,260,0,0,0
2004,Winter,Wisconsin,225,56,12600,0,1,0
2004,Spring,Wisconsin,6,42,252,0,0,0
2004,Winter,Wyoming,135,26,3510,0,0,0
2004,Spring,Wyoming,6,40,240,0,0,0
2005,Winter,Alabama,45,50,2250,0,0,0
2005,Durum,Arizona,79,100,7900,0,0,0
2005,Winter,Arkansas,160,52,8320,0,0,5
2005,Winter,California,300,72,21600,0,2,5
2005,Durum,California,69,95,6555,0,0,5
2005,Winter,Colorado,2200,24,52800,0,0,1
2005,Spring,Colorado,19,65,1235,0,0,0
2005,Winter,Delaware,51,70,3570,0,0,0
2005,Winter,Florida,8,45,360,0,0,0
2005,Winter,Georgia,140,53,7280,0,0,1
2005,Winter,Idaho,730,91,66430,0,0.1,3
2005,Spring,Idaho,450,72,32400,0,0.1,2
2005,Durum,Idaho,20,88,1760,0,0,0
2005,Winter,Illinois,600,61,36600,0,0,0
2005,Winter,Indiana,340,72,24480,0,1,0
2005,Winter,Iowa,15,50,750,0,0,0
2005,Winter,Kansas,9500,40,380000,0,2,8
2005,Winter,Kentucky,300,68,20400,0,0.1,0.2
2005,Winter,Louisiana,100,48,4800,0,1,5
2005,Winter,Maryland,140,66,9240,0,0,0
2005,Winter,Michigan,590,66,38940,0,0,0
2005,Winter,Minnesota,15,36,540,0,1,0
2005,Spring,Minnesota,1730,41,70930,0,4,0
2005,Winter,Mississippi,65,50,3250,0,1,1
2005,Winter,Missouri,540,54,29160,0,1,2
2005,Winter,Montana,2100,45,94500,0,0,0
2005,Spring,Montana,2550,32,81600,0,0,0
2005,Durum,Montana,585,28,16380,0,0,0
2005,Winter,Nebraska,1760,39,68640,0,1,4
2005,Spring,Nevada,3,85,255,0,0,0
2005,Winter,New Jersey,23,53,1219,0,0,0
2005,Winter,New Mexico,270,36,9720,0,0,0
2005,Winter,New York,95,54,5130,0,0,0
2005,Winter,North Carolina,435,57,24795,0,0,0
2005,Winter,North Dakota,285,39,11115,0,2,0
2005,Spring,North Dakota,6600,34,224000,0,2,0
2005,Durum,North Dakota,1950,35,68250,0,0,0
2005,Winter,Ohio,830,71,58930,0,1,0
2005,Winter,Oklahoma,4000,32,128000,0,1,5
2005,Winter,Oregon,780,61,47580,0,0.1,4
2005,Spring,Oregon,115,52,5980,0,0,8
2005,Winter,Pennsylvania,145,54,7830,0,0,0
2005,Winter,South Carolina,165,52,8580,0,0,0
2005,Winter,South Dakota,1490,44,65560,0,2,0
2005,Spring,South Dakota,1690,40,67600,0,2,0
2005,Durum,South Dakota,13,20,260,0,0,0
2005,Winter,Tennessee,150,56,8400,0,0,0.5
2005,Winter,Texas,3000,32,96000,0,3.7,15.2
2005,Winter,Utah,135,47,6345,0,0,5
2005,Spring,Utah,13,58,754,0,0,5
2005,Winter,Virginia,160,63,10080,0,0,0
2005,Winter,Washington,1800,67,120600,0,0.1,2
2005,Spring,Washington,425,44,18700,0,0.1,4
2005,Winter,West Virginia,5,60,300,0,0,0
2005,Winter,Wisconsin,175,57,9975,0,1,0
2005,Spring,Wisconsin,7,41,287,0,0,0
2005,Winter,Wyoming,145,30,4350,0,0,0
2005,Spring,Wyoming,7,45,315,0,0,0
2006,Winter,Alabama,45,58,2610,0,1,0
2006,Durum,Arizona,74,100,7400,0,0,0
2006,Winter,Arkansas,305,61,18605,0,1,1
2006,Winter,California,250,58,14500,0,1,15
2006,Durum,California,65,99,6435,0,0,3
2006,Winter,Colorado,1900,21,39900,0,0,0
2006,Spring,Colorado,19,85,1615,0,0,0
2006,Winter,Delaware,45,67,3015,0,0,0
2006,Winter,Florida,5,42,210,0,0,0
2006,Winter,Georgia,120,49,5880,0,0,0
2006,Winter,Idaho,710,77,54670,0,0,0.3
2006,Spring,Idaho,470,73,34310,0,0,0.5
2006,Durum,Idaho,15,89,1335,0,0,0
2006,Winter,Illinois,910,67,60970,0,0,0
2006,Winter,Indiana,460,69,31740,0,0,0
2006,Winter,Iowa,18,66,1188,0,0,0
2006,Winter,Kansas,9100,32,291200,0,0.1,0
2006,Winter,Kentucky,320,71,22720,0,1,0
2006,Winter,Louisiana,105,53,5565,0,1,2
2006,Winter,Maryland,125,68,8500,0,0,0
2006,Winter,Michigan,650,73,47450,0,1,0
2006,Winter,Minnesota,45,62,2790,0,1,0
2006,Spring,Minnesota,1650,47,77550,0,1,0
2006,Winter,Mississippi,73,59,4307,0,1,0
2006,Winter,Missouri,910,54,49140,0,1,0
2006,Winter,Montana,1920,43,82560,0,0,0.6
2006,Spring,Montana,2900,22,63800,0,0,0.1
2006,Durum,Montana,395,17,6715,0,0,0
2006,Winter,Nebraska,1700,36,61200,0,0.1,0
2006,Spring,Nevada,2,88,176,0,0,0
2006,Winter,New Jersey,22,60,1320,0,0,0
2006,Winter,New Mexico,120,32,3840,0,0,0
2006,Winter,New York,95,61,5795,0,1,0
2006,Winter,North Carolina,420,59,24780,0,0,0
2006,Winter,North Dakota,180,44,7920,0,2,0
2006,Spring,North Dakota,6850,31,212350,0,0.5,0
2006,Durum,North Dakota,1260,25,31500,0,0,0
2006,Winter,Ohio,960,68,65280,0,0,0
2006,Winter,Oklahoma,3400,24,81600,0,0,0
2006,Winter,Oregon,730,53,38690,0,0,0.2
2006,Spring,Oregon,115,50,5750,0,0,0.5
2006,Winter,Pennsylvania,150,59,8850,0,0,0
2006,Winter,South Carolina,123,50,6150,0,0,0
2006,Winter,South Dakota,1150,36,41400,0,1,0
2006,Spring,South Dakota,1420,30,42600,0,0.5,0
2006,Durum,South Dakota,6,15,90,0,0,0
2006,Winter,Tennessee,190,64,12160,0,1,0
2006,Winter,Texas,1400,24,33600,0,0,0
2006,Winter,Utah,125,45,5625,0,0,0
2006,Spring,Utah,11,45,495,0,0,0
2006,Winter,Virginia,155,68,10540,0,0,0
2006,Winter,Washington,1800,66,118800,0,0,0.2
2006,Spring,Washington,425,50,21250,0,0,0.5
2006,Winter,West Virginia,6,61,366,0,0,0
2006,Winter,Wisconsin,230,78,17940,0,1,0
2006,Spring,Wisconsin,10,35,350,0,0,0
2006,Winter,Wyoming,135,27,3645,0,0,0
2006,Spring,Wyoming,6,39,234,0,0,0
2007,Winter,Alabama,80,43,3440,0,0,0
2007,Durum,Arizona,79,100,7900,0,0,0
2007,Winter,Arkansas,700,41,28700,0,0,0
2007,Winter,California,240,80,19200,0,0,2
2007,Durum,California,75,95,7125,0,0,0
2007,Winter,Colorado,2350,40,94000,0,1,0
2007,Spring,Colorado,19,80,1520,0,0,0
2007,Winter,Delaware,55,68,2740,0,0,0
2007,Winter,Florida,9,57,513,0,0,0
2007,Winter,Georgia,230,40,9200,0,0,0
2007,Winter,Idaho,710,73,51830,0,0,0.5
2007,Spring,Idaho,450,68,30600,0,0,0
2007,Durum,Idaho,15,83,1245,0,0,0
2007,Winter,Illinois,890,57,50730,0,0.5,0
2007,Winter,Indiana,370,57,21090,0,1,0
2007,Winter,Iowa,28,50,1400,0,0,0
2007,Winter,Kansas,8600,33,283800,0,13.9,0.2
2007,Winter,Kentucky,250,49,12250,0,0.1,0
2007,Winter,Louisiana,220,54,11880,0,1,1
2007,Winter,Maryland,170,68,11560,0,0,0
2007,Winter,Michigan,540,65,35100,0,0,0
2007,Winter,Minnesota,60,48,2880,0,3,0
2007,Spring,Minnesota,1650,47,77550,0,5,0
2007,Winter,Mississippi,330,56,18480,0,0.5,0
2007,Winter,Missouri,880,43,37840,0,2,0
2007,Winter,Montana,2190,38,83220,0,0,0.2
2007,Spring,Montana,2400,23,55200,0,0,0
2007,Durum,Montana,475,24,11400,0,0,0
2007,Winter,Nebraska,1960,43,84280,0,7,0.2
2007,Spring,Nevada,1,100,100,0,0,0
2007,Winter,New Jersey,28,51,1428,0,0,0
2007,Winter,New Mexico,300,26,7800,0,0,0
2007,Winter,New York,85,52,4420,0,0.5,0
2007,Winter,North Carolina,500,40,20000,0,0.5,0
2007,Winter,North Dakota,445,50,22250,0,5,0
2007,Spring,North Dakota,6500,36,234000,0,2,0
2007,Durum,North Dakota,1460,30,43800,0,0,0
2007,Winter,Ohio,730,63,45990,0,1,0
2007,Winter,Oklahoma,3500,28,98000,0,4,1
2007,Winter,Oregon,735,55,40425,0,0,0.5
2007,Spring,Oregon,120,53,6360,0,0,0.5
2007,Winter,Pennsylvania,155,58,8990,0,1,0
2007,Winter,South Carolina,135,31,4185,0,0.5,0
2007,Winter,South Dakota,1980,48,95040,0,4,0
2007,Spring,South Dakota,1340,39,52260,0,2,0
2007,Durum,South Dakota,8,27,216,0,0,0
2007,Winter,Tennessee,260,41,10660,0,0,0
2007,Winter,Texas,3800,37,140600,0,6.7,4.5
2007,Winter,Utah,125,48,6000,0,0,0
2007,Spring,Utah,7,60,420,0,0,0
2007,Winter,Virginia,205,64,13120,0,0,0
2007,Winter,Washington,1690,64,108160,0,0,0.5
2007,Spring,Washington,447,46,20562,0,0,1
2007,Winter,West Virginia,6,58,348,0,0,0
2007,Winter,Wisconsin,270,69,18630,0,1,0
2007,Spring,Wisconsin,8,35,280,0,1,0
2007,Winter,Wyoming,125,26,3250,0,0,0
2007,Spring,Wyoming,5,39,195,0,0,0
2008,Winter,Alabama,200,71,14200,0,1,0
2008,Durum,Arizona,149,98,14602,0,0,0
2008,Winter,Arkansas,980,57,55860,0,0.5,0
2008,Winter,California,400,85,34000,0,0,2
2008,Durum,California,155,105,16275,0,0,0
2008,Winter,Colorado,1900,30,57000,0,1,0
2008,Spring,Colorado,36,75,2700,0,0,0
2008,Winter,Delaware,79,77,6083,0,0,0
2008,Winter,Florida,23,55,1265,0,1,0
2008,Winter,Georgia,400,56,22400,0,1,0
2008,Winter,Idaho,800,75,60000,0,0,0
2008,Spring,Idaho,520,72,37440,0,0,0
2008,Durum,Idaho,10,73,730,0,0,0
2008,Winter,Illinois,1150,64,73600,0,3,0
2008,Winter,Indiana,560,69,38640,0,1,0
2008,Winter,Iowa,35,48,1680,0,0,0
2008,Winter,Kansas,8900,40,356000,0,4.7,0
2008,Winter,Kentucky,460,71,32660,0,0.1,0.1
2008,Winter,Louisiana,385,57,21945,0,1,1.5
2008,Winter,Maryland,180,73,13140,0,0.5,0
2008,Winter,Michigan,710,69,48990,0,2,0
2008,Winter,Minnesota,70,52,3640,0,2,0
2008,Spring,Minnesota,1800,56,100800,0,0,0
2008,Winter,Mississippi,485,62,30070,0,1,0
2008,Winter,Missouri,1160,48,55680,0,2,0
2008,Winter,Montana,2420,39,94380,0,0,0
2008,Spring,Montana,2480,24,59520,0,0,0
2008,Durum,Montana,570,19,10830,0,0,0
2008,Winter,Nebraska,1670,44,73480,0,1,0
2008,Spring,Nevada,4,95,380,0,0,0
2008,Winter,New Jersey,33,61,2013,0,0,0
2008,Winter,New Mexico,140,30,4200,0,0,0
2008,Winter,New York,122,63,7686,0,1,0
2008,Winter,North Carolina,720,60,43200,0,0.5,0
2008,Winter,North Dakota,550,41,22550,0,2,0
2008,Spring,North Dakota,6400,38.5,246400,0,0,0
2008,Durum,North Dakota,1690,25,42250,0,0,0
2008,Winter,Ohio,1090,68,74120,0,1,0
2008,Winter,Oklahoma,4500,37,166500,0,5,0
2008,Winter,Oregon,775,58,44950,0,0,0
2008,Spring,Oregon,170,45,7650,0,0,0
2008,Winter,Pennsylvania,185,64,11840,0,0.5,0
2008,Winter,South Carolina,205,54,11070,0,0.5,0
2008,Winter,South Dakota,1890,55,103950,0,1,0
2008,Spring,South Dakota,1520,45,68400,0,1,0
2008,Durum,South Dakota,10,19.9,190,0,0,0
2008,Winter,Tennessee,520,63,32760,0,0,0
2008,Winter,Texas,3300,30,99000,0,1.8,0.4
2008,Winter,Utah,120,41,4920,0,0,0
2008,Spring,Utah,19,44,836,0,0,0
2008,Winter,Virginia,280,71,19880,0,0.5,0
2008,Winter,Washington,1720,56,96320,0,0,0.3
2008,Spring,Washington,505,42,21210,0,0,1.5
2008,Winter,West Virginia,8,60,480,0,0,0
2008,Winter,Wisconsin,335,66,22110,0,2,0
2008,Spring,Wisconsin,22,41,902,0,0,0
2008,Winter,Wyoming,135,28,3780,0,0,0
2008,Spring,Wyoming,11,46,506,0,0,0
2009,Winter,Alabama,180,55,9900,0,1,0
2009,Durum,Arizona,124,100,12400,0,0,0
2009,Winter,Arkansas,390,44,17160,0,0,0
2009,Winter,California,315,80,25200,0,0,1
2009,Durum,California,170,100,17000,0,0,0
2009,Winter,Colorado,2450,40,98000,0,0,0
2009,Spring,Colorado,29,90,2610,0,0,0
2009,Winter,Delaware,67,62,4154,0,0,0
2009,Winter,Florida,14,43,602,0,0,0
2009,Winter,Georgia,250,42,10500,0,1,0
2009,Winter,Idaho,700,81,56700,0,0,0
2009,Spring,Idaho,530,77,40810,0,0,0
2009,Durum,Idaho,20,81,1620,0,0,0
2009,Winter,Illinois,820,56,45920,0,1,0
2009,Winter,Indiana,450,67,30150,0,1,0
2009,Winter,Iowa,22,45,990,0,0,0
2009,Winter,Kansas,8800,42,369600,0,1.37,0
2009,Winter,Kentucky,390,57,22230,0,0,0
2009,Winter,Louisiana,175,56,9800,0,0.75,1
2009,Winter,Maryland,195,60,11700,0,0,0
2009,Winter,Michigan,560,69,38640,0,1,0
2009,Winter,Minnesota,45,45,2025,0,1,0
2009,Spring,Minnesota,1550,53,82150,0,0,0
2009,Winter,Mississippi,165,50,8250,0,0.5,0
2009,Winter,Missouri,730,47,34310,0,1.5,0
2009,Winter,Montana,2420,37,89540,0,0,0
2009,Spring,Montana,2350,30,70500,0,0.5,0
2009,Durum,Montana,535,31,16585,0,0,0
2009,Winter,Nebraska,1600,48,76800,0,0.7,0
2009,Spring,Nevada,2,75,150,0,0,0
2009,Winter,New Jersey,29,51,1479,0,0,0
2009,Winter,New Mexico,140,25,3500,0,0,0
2009,Winter,New York,105,65,6825,0,1,0
2009,Winter,North Carolina,600,49,29400,0,0,0
2009,Winter,North Dakota,545,48,26160,0,2,0
2009,Spring,North Dakota,6300,46,289800,0,1,0
2009,Durum,North Dakota,1570,39,61230,0,0,0
2009,Winter,Ohio,980,72,70560,0,1,0
2009,Winter,Oklahoma,3500,22,77000,0,6,0
2009,Winter,Oregon,750,56,42000,0,0,0
2009,Spring,Oregon,127,54,6858,0,0,0
2009,Winter,Pennsylvania,175,56,9800,0,0,0
2009,Winter,South Carolina,150,47,7050,0,0,0
